codigo,codigo_dpto,codigo_mun,dpto,mun,metota,mesesc,pmesesc,meserr,centota,carg,cargElectos,cargEmpatados,cargtota,votant,pvotant,absten,pabsten,votnul,pvotnul,votnma,pvotnma,FEDERICO_GUTIÉRREZ_vot,FEDERICO_GUTIÉRREZ_pvot,RODOLFO_HERNÁNDEZ_vot,RODOLFO_HERNÁNDEZ_pvot,GUSTAVO_PETRO_vot,GUSTAVO_PETRO_pvot,SERGIO_FAJARDO_vot,SERGIO_FAJARDO_pvot,JOHN MILTON_RODRÍGUEZ_vot,JOHN MILTON_RODRÍGUEZ_pvot,ENRIQUE_GÓMEZ MARTÍNEZ_vot,ENRIQUE_GÓMEZ MARTÍNEZ_pvot,LUIS_PÉREZ_vot,LUIS_PÉREZ_pvot,INGRID_BETANCOURT_vot,INGRID_BETANCOURT_pvot,cod2,dane
1100085,13,11,CAUCA,SOTARA (PAISPAMBA),25,25,100,0,7387,0,0,0,0,3918,53.03,3469,46.96,86,2.19,23,0.58,660,17.32,513,13.46,2436,63.95,69,1.81,16,0.42,15,0.39,2,0.05,3,0.07,11085,19760
2700202,17,11,SANTANDER,SUAITA,26,26,100,0,8488,0,0,0,0,5123,60.35,3365,39.64,22,0.42,5,0.09,368,7.22,4145,81.33,500,9.81,27,0.52,26,0.51,3,0.05,1,0.01,1,0.01,27202,68770
0300055,14,9,ATLANTICO,SUAN,29,29,100,0,11259,0,0,0,0,4418,39.23,6841,60.76,12,0.27,8,0.18,2142,48.70,492,11.18,1559,35.44,110,2.50,13,0.29,5,0.11,0,0,1,0.02,03055,8770
1100087,27,18,CAUCA,SUAREZ,52,52,100,0,17619,0,0,0,0,8038,45.62,9581,54.37,339,4.21,37,0.46,1006,13.12,778,10.15,5144,67.13,144,1.87,281,3.66,114,1.48,5,0.06,4,0.05,11087,19780
2900115,20,10,TOLIMA,SUAREZ,14,14,100,0,4533,0,0,0,0,2337,51.55,2196,48.44,18,0.77,3,0.12,674,29.10,1090,47.06,487,21.02,35,1.51,5,0.21,5,0.21,0,0,0,0,29115,73770
1900076,12,9,HUILA,SUAZA,39,39,100,0,14640,0,0,0,0,8011,54.71,6629,45.28,69,0.86,21,0.26,630,7.95,4903,61.89,2126,26.84,76,0.95,60,0.75,18,0.22,3,0.03,3,0.03,19076,41770
1500256,19,11,CUNDINAMARCA,SUBACHOQUE,33,33,100,0,12700,0,0,0,0,9121,71.81,3579,28.18,119,1.30,3,0.03,1274,14.15,5503,61.15,1688,18.75,309,3.43,54,0.60,17,0.18,2,0.02,3,0.03,15256,25769
1100086,18,7,CAUCA,SUCRE,20,20,100,0,5972,0,0,0,0,3210,53.75,2762,46.24,20,0.62,2,0.06,145,4.54,80,2.50,2916,91.46,17,0.53,5,0.15,0,0,0,0,1,0.03,11086,19785
2700205,18,9,SANTANDER,SUCRE,21,21,100,0,5673,0,0,0,0,3028,53.37,2645,46.62,11,0.36,6,0.19,187,6.21,2467,81.93,312,10.36,12,0.39,6,0.19,7,0.23,4,0.13,2,0.06,27205,68773
2800280,20,12,SUCRE,SUCRE,72,72,100,0,21387,0,0,0,0,8253,38.58,13134,61.41,46,0.55,17,0.20,3819,46.63,964,11.77,2887,35.25,204,2.49,177,2.16,47,0.57,1,0.01,10,0.12,28280,70771
8800745,2,2,CONSULADOS,SUDAFRICA,8,8,100,0,186,0,0,0,0,87,46.77,99,53.22,0,0,0,0,42,48.27,4,4.59,28,32.18,11,12.64,0,0,0,0,0,0,0,0,88745,27810
8800755,3,3,CONSULADOS,SUECIA,13,13,100,0,2693,0,0,0,0,1007,37.39,1686,62.60,0,0,0,0,180,17.87,82,8.14,612,60.77,112,11.12,8,0.79,3,0.29,0,0,1,0.09,88755,27810
1500259,14,9,CUNDINAMARCA,SUESCA,30,30,100,0,11360,0,0,0,0,8178,71.98,3182,28.01,205,2.50,6,0.07,437,5.48,4415,55.41,2640,33.13,256,3.21,33,0.41,15,0.18,4,0.05,10,0.12,15259,25772
8800760,3,3,CONSULADOS,SUIZA,18,18,100,0,6360,0,0,0,0,2699,42.43,3661,57.56,1,0.03,0,0,767,28.42,232,8.59,1332,49.36,322,11.93,14,0.51,9,0.33,1,0.03,3,0.11,88760,27810
1500262,12,6,CUNDINAMARCA,SUPATA,12,12,100,0,4544,0,0,0,0,2856,62.85,1688,37.14,20,0.70,1,0.03,436,15.37,1887,66.56,381,13.43,73,2.57,6,0.21,6,0.21,3,0.10,3,0.10,15262,25777
0900124,12,9,CALDAS,SUPIA,63,63,100,0,23261,0,0,0,0,12214,52.5,11047,47.49,664,5.43,66,0.54,3700,32.21,3892,33.89,2990,26.03,442,3.84,71,0.61,33,0.28,16,0.13,19,0.16,09124,17777
2700208,16,7,SANTANDER,SURATA,12,12,100,0,3499,0,0,0,0,2078,59.38,1421,40.61,12,0.57,8,0.38,212,10.30,1616,78.52,194,9.42,14,0.68,3,0.14,5,0.24,1,0.04,1,0.04,27208,68780
1500265,12,7,CUNDINAMARCA,SUSA,14,14,100,0,5369,0,0,0,0,3174,59.11,2195,40.88,16,0.50,2,0.06,221,7.00,2146,67.99,636,20.15,80,2.53,11,0.34,12,0.38,1,0.03,1,0.03,15265,25779
0700286,11,5,BOYACA,SUSACON,8,8,100,0,2586,0,0,0,0,1492,57.69,1094,42.30,11,0.73,5,0.33,266,18.02,954,64.63,209,14.15,34,2.30,0,0,3,0.20,0,0,0,0,07286,15774
0700289,19,10,BOYACA,SUTAMARCHAN,16,16,100,0,5956,0,0,0,0,3826,64.23,2130,35.76,8,0.20,5,0.13,342,8.96,2398,62.89,921,24.15,108,2.83,11,0.28,0,0,1,0.02,0,0,07289,15776
1500268,13,5,CUNDINAMARCA,SUTATAUSA,11,11,100,0,4044,0,0,0,0,2816,69.63,1228,30.36,44,1.56,10,0.35,144,5.21,1877,67.95,600,21.72,56,2.02,13,0.47,5,0.18,0,0,4,0.14,15268,25781
0700292,18,8,BOYACA,SUTATENZA,10,10,100,0,3762,0,0,0,0,2141,56.91,1621,43.08,29,1.35,6,0.28,323,15.33,1217,57.78,472,22.41,55,2.61,10,0.47,6,0.28,0,0,0,0,07292,15778
1500271,21,17,CUNDINAMARCA,TABIO,47,47,100,0,17834,0,0,0,0,12781,71.66,5053,28.33,151,1.18,7,0.05,1592,12.61,6682,52.93,3421,27.10,558,4.42,63,0.49,38,0.30,4,0.03,9,0.07,15271,25785
1700043,33,18,CHOCO,TADO,42,42,100,0,13802,0,0,0,0,5701,41.3,8101,58.69,305,5.34,55,0.96,1245,23.31,345,6.45,3330,62.34,174,3.25,76,1.42,48,0.89,8,0.14,9,0.16,17043,27787
8800765,2,2,CONSULADOS,TAILANDIA,7,7,100,0,111,0,0,0,0,69,62.16,42,37.83,0,0,0,0,17,24.63,11,15.94,24,34.78,17,24.63,0,0,0,0,0,0,0,0,88765,27810
0500110,16,9,BOLIVAR,TALAIGUA NUEVO,31,31,100,0,9962,0,0,0,0,4664,46.81,5298,53.18,13,0.27,6,0.12,2055,44.24,595,12.80,1714,36.89,108,2.32,122,2.62,8,0.17,2,0.04,0,0,05110,13780
1200900,15,10,CESAR,TAMALAMEQUE,33,33,100,0,10972,0,0,0,0,4780,43.56,6192,56.43,30,0.62,4,0.08,841,17.72,1424,30.00,2285,48.14,60,1.26,84,1.76,11,0.23,1,0.02,2,0.04,12900,20787
4600840,10,8,CASANARE,TAMARA,18,18,100,0,4576,0,0,0,0,2505,54.74,2071,45.25,25,0.99,10,0.39,421,17.04,1518,61.45,429,17.36,39,1.57,36,1.45,4,0.16,2,0.08,2,0.08,46840,85400
4000005,12,11,ARAUCA,TAME,105,105,100,0,37827,0,0,0,0,19602,51.82,18225,48.17,248,1.26,49,0.24,1882,9.74,12038,62.35,4592,23.78,274,1.41,152,0.78,43,0.22,7,0.03,11,0.05,40005,81794
0100268,17,13,ANTIOQUIA,TAMESIS,41,41,100,0,14882,0,0,0,0,7972,53.56,6910,46.43,130,1.63,37,0.46,3905,50.03,1763,22.58,1472,18.85,413,5.29,42,0.53,30,0.38,10,0.12,7,0.08,01268,5789
2300133,16,12,NARIÑO,TAMINANGO,40,40,100,0,13819,0,0,0,0,7953,57.55,5866,42.44,51,0.64,7,0.08,644,8.15,228,2.88,6868,86.99,53,0.67,5,0.06,5,0.06,0,0,1,0.01,23133,52786
2300136,17,9,NARIÑO,TANGUA,31,31,100,0,9959,0,0,0,0,4939,49.59,5020,50.40,93,1.88,12,0.24,716,14.81,577,11.93,3330,68.88,82,1.69,28,0.57,12,0.24,3,0.06,3,0.06,23136,52788
6800017,8,4,VAUPES,TARAIRA,5,5,100,0,1709,0,0,0,0,357,20.88,1352,79.11,3,0.84,1,0.28,54,15.29,70,19.83,190,53.82,23,6.51,4,1.13,3,0.84,1,0.28,3,0.84,68017,97666
6000022,16,3,AMAZONAS,TARAPACA,4,4,100,0,1469,0,0,0,0,409,27.84,1060,72.15,1,0.24,3,0.73,21,5.18,138,34.07,229,56.54,1,0.24,2,0.49,2,0.49,1,0.24,4,0.98,60022,91798
0100270,11,8,ANTIOQUIA,TARAZA,70,70,100,0,25138,0,0,0,0,6042,24.03,19096,75.96,69,1.14,31,0.51,851,14.32,2223,37.41,2509,42.22,156,2.62,59,0.99,18,0.30,7,0.11,12,0.20,01270,5790
1900079,14,10,HUILA,TARQUI,35,35,100,0,12600,0,0,0,0,7159,56.81,5441,43.18,50,0.69,10,0.13,1140,16.05,4034,56.82,1751,24.66,63,0.88,23,0.32,9,0.12,1,0.01,1,0.01,19079,41791
0100271,12,5,ANTIOQUIA,TARSO,16,16,100,0,6060,0,0,0,0,2768,45.67,3292,54.32,35,1.26,5,0.18,1439,52.74,474,17.37,699,25.62,71,2.60,6,0.21,2,0.07,1,0.03,0,0,01271,5792
0700298,12,6,BOYACA,TASCO,13,13,100,0,4911,0,0,0,0,2640,53.75,2271,46.24,22,0.83,4,0.15,197,7.53,1468,56.15,814,31.14,82,3.13,14,0.53,5,0.19,0,0,2,0.07,07298,15790
4600850,13,9,CASANARE,TAURAMENA,52,52,100,0,18908,0,0,0,0,13776,72.85,5132,27.14,191,1.38,20,0.14,969,7.14,9249,68.18,2794,20.59,144,1.06,233,1.71,14,0.10,6,0.04,0,0,46850,85410
1500274,14,9,CUNDINAMARCA,TAUSA,17,17,100,0,6050,0,0,0,0,4120,68.09,1930,31.90,70,1.69,8,0.19,263,6.50,3033,75.03,532,13.16,85,2.10,23,0.56,11,0.27,0,0,4,0.09,15274,25793
1900082,10,7,HUILA,TELLO,31,31,100,0,11036,0,0,0,0,5465,49.51,5571,50.48,41,0.75,12,0.21,1314,24.27,2534,46.82,1261,23.30,75,1.38,156,2.88,13,0.24,0,0,3,0.05,19082,41799
1500277,14,6,CUNDINAMARCA,TENA,20,20,100,0,7417,0,0,0,0,4812,64.87,2605,35.12,41,0.85,6,0.12,681,14.29,2687,56.39,1212,25.43,111,2.32,17,0.35,8,0.16,2,0.04,3,0.06,15277,25797
2100085,19,10,MAGDALENA,TENERIFE,36,36,100,0,11563,0,0,0,0,4802,41.52,6761,58.47,20,0.41,12,0.24,1992,41.76,360,7.54,2224,46.62,74,1.55,27,0.56,15,0.31,2,0.04,0,0,21085,47798
1500280,13,9,CUNDINAMARCA,TENJO,46,46,100,0,17362,0,0,0,0,12565,72.37,4797,27.62,193,1.53,9,0.07,1778,14.38,6300,50.95,3249,26.28,661,5.34,61,0.49,16,0.12,9,0.07,7,0.05,15280,25799
0700301,16,6,BOYACA,TENZA,10,10,100,0,3559,0,0,0,0,2020,56.75,1539,43.24,15,0.74,5,0.24,228,11.40,1299,64.95,346,17.30,93,4.65,9,0.45,6,0.30,0,0,0,0,07301,15798
2500091,18,10,NORTE DE SAN,TEORAMA,33,33,100,0,11106,0,0,0,0,5286,47.59,5820,52.40,68,1.28,8,0.15,190,3.64,1057,20.28,3861,74.10,34,0.65,6,0.11,5,0.09,0,0,3,0.05,25091,54800
1900085,9,5,HUILA,TERUEL,19,19,100,0,6828,0,0,0,0,3656,53.54,3172,46.45,19,0.51,4,0.10,1199,33.00,1729,47.59,611,16.81,41,1.12,9,0.24,3,0.08,0,0,1,0.02,19085,41801
1900025,10,6,HUILA,TESALIA (CARNICERIAS),22,22,100,0,8280,0,0,0,0,5038,60.84,3242,39.15,64,1.27,5,0.09,989,19.90,2775,55.84,1070,21.53,53,1.06,12,0.24,1,0.02,2,0.04,3,0.06,19025,41797
1500283,10,5,CUNDINAMARCA,TIBACUY,11,11,100,0,4171,0,0,0,0,2433,58.33,1738,41.66,23,0.94,0,0,456,18.92,1054,43.73,808,33.52,60,2.48,8,0.33,2,0.08,1,0.04,1,0.04,15283,25805
0700304,14,5,BOYACA,TIBANA,21,21,100,0,7538,0,0,0,0,4066,53.94,3472,46.05,44,1.08,5,0.12,234,5.82,2623,65.29,948,23.59,115,2.86,23,0.57,13,0.32,3,0.07,2,0.04,07304,15804
0700307,12,9,BOYACA,TIBASOSA,25,25,100,0,9554,0,0,0,0,6305,65.99,3249,34.00,55,0.87,4,0.06,700,11.20,2685,42.98,2405,38.50,305,4.88,48,0.76,16,0.25,2,0.03,1,0.01,07307,15806
1500286,13,4,CUNDINAMARCA,TIBIRITA,8,8,100,0,3037,0,0,0,0,1692,55.71,1345,44.28,8,0.47,3,0.17,160,9.51,1031,61.33,413,24.56,48,2.85,5,0.29,9,0.53,1,0.05,0,0,15286,25807
2500093,21,17,NORTE DE SAN,TIBU,120,120,100,0,43447,0,0,0,0,18674,42.98,24773,57.01,264,1.41,59,0.31,1369,7.46,10539,57.43,5698,31.05,258,1.40,64,0.34,82,0.44,9,0.04,27,0.14,25093,54810
1300058,14,12,CORDOBA,TIERRALTA,177,177,100,0,68435,0,0,0,0,24376,35.61,44059,64.38,259,1.06,65,0.26,5614,23.34,5380,22.36,12044,50.07,301,1.25,243,1.01,63,0.26,4,0.01,18,0.07,13058,23807
1900088,12,9,HUILA,TIMANA,44,44,100,0,16749,0,0,0,0,10045,59.97,6704,40.02,81,0.80,16,0.15,1599,16.07,6042,60.73,1912,19.21,136,1.36,100,1.00,10,0.10,1,0.01,6,0.06,19088,41807
1100088,16,12,CAUCA,TIMBIO,76,76,100,0,27572,0,0,0,0,15875,57.57,11697,42.42,387,2.43,52,0.32,2897,18.76,2931,18.98,8686,56.27,385,2.49,178,1.15,22,0.14,2,0.01,17,0.11,11088,19807
1100091,31,17,CAUCA,TIMBIQUI,54,54,100,0,15570,0,0,0,0,7434,47.74,8136,52.25,45,0.60,4,0.05,124,1.67,96,1.29,7076,95.81,34,0.46,10,0.13,8,0.10,0,0,6,0.08,11091,19809
0700310,14,7,BOYACA,TINJACA,8,8,100,0,2904,0,0,0,0,2096,72.17,808,27.82,11,0.52,1,0.04,190,9.11,1152,55.27,665,31.90,58,2.78,4,0.19,6,0.28,2,0.09,1,0.04,07310,15808
0700311,12,5,BOYACA,TIPACOQUE,10,10,100,0,3501,0,0,0,0,1840,52.55,1661,47.44,9,0.48,8,0.43,175,9.59,1285,70.48,316,17.33,29,1.59,4,0.21,1,0.05,1,0.05,1,0.05,07311,15810
0500113,29,15,BOLIVAR,TIQUISIO (PTO. RICO),42,42,100,0,14340,0,0,0,0,4291,29.92,10049,70.07,29,0.67,6,0.13,1098,25.79,1233,28.97,1630,38.29,89,2.09,125,2.93,12,0.28,5,0.11,2,0.04,05113,13810
0100274,21,10,ANTIOQUIA,TITIRIBI,26,26,100,0,8739,0,0,0,0,3819,43.7,4920,56.29,47,1.23,15,0.39,2084,55.46,910,24.22,533,14.18,158,4.20,16,0.42,5,0.13,2,0.05,1,0.02,01274,5809
0700313,19,7,BOYACA,TOCA,20,20,100,0,7615,0,0,0,0,4923,64.64,2692,35.35,42,0.85,7,0.14,238,4.88,3201,65.67,1230,25.23,102,2.09,18,0.36,13,0.26,3,0.06,3,0.06,07313,15814
1500289,13,9,CUNDINAMARCA,TOCAIMA,34,34,100,0,13302,0,0,0,0,7078,53.21,6224,46.78,74,1.04,14,0.19,1473,21.07,3463,49.54,1678,24.00,189,2.70,64,0.91,17,0.24,3,0.04,2,0.02,15289,25815
1500292,15,10,CUNDINAMARCA,TOCANCIPA,85,85,100,0,32799,0,0,0,0,24377,74.32,8422,25.67,439,1.80,15,0.06,1727,7.21,10458,43.71,10148,42.41,739,3.08,323,1.35,33,0.13,12,0.05,18,0.07,15292,25817
0700316,13,5,BOYACA,TOGUI,12,12,100,0,4373,0,0,0,0,2255,51.56,2118,48.43,26,1.15,10,0.44,313,14.10,1484,66.87,320,14.42,48,2.16,28,1.26,3,0.13,2,0.09,1,0.04,07316,15816
0100277,12,5,ANTIOQUIA,TOLEDO,13,13,100,0,4605,0,0,0,0,1690,36.69,2915,63.30,43,2.54,20,1.18,598,36.75,529,32.51,306,18.80,100,6.14,9,0.55,9,0.55,10,0.61,1,0.06,01277,5819
2500094,14,9,NORTE DE SAN,TOLEDO,37,37,100,0,12896,0,0,0,0,7414,57.49,5482,42.50,59,0.79,21,0.28,1314,17.91,5193,70.80,575,7.84,135,1.84,30,0.40,14,0.19,3,0.04,8,0.10,25094,54820
2800300,13,9,SUCRE,TOLU,68,68,100,0,25014,0,0,0,0,12616,50.43,12398,49.56,193,1.52,26,0.20,3011,24.28,774,6.24,7924,63.91,176,1.41,263,2.12,30,0.24,9,0.07,6,0.04,28300,70820
2800320,12,12,SUCRE,TOLUVIEJO,59,59,100,0,20597,0,0,0,0,10447,50.72,10150,49.27,81,0.77,27,0.25,3268,31.60,874,8.45,5559,53.76,160,1.54,327,3.16,18,0.17,2,0.01,6,0.05,28320,70823
2700211,15,7,SANTANDER,TONA,16,16,100,0,5266,0,0,0,0,3512,66.69,1754,33.30,24,0.68,4,0.11,213,6.11,2921,83.84,293,8.40,17,0.48,12,0.34,5,0.14,0,0,1,0.02,27211,68820
0700319,16,5,BOYACA,TOPAGA,9,9,100,0,3331,0,0,0,0,2279,68.41,1052,31.58,37,1.62,3,0.13,326,14.56,1284,57.34,505,22.55,58,2.59,15,0.66,12,0.53,1,0.04,2,0.08,07319,15820
1500295,11,6,CUNDINAMARCA,TOPAIPI,13,13,100,0,4391,0,0,0,0,1943,44.24,2448,55.75,10,0.51,5,0.25,335,17.37,1249,64.78,268,13.90,38,1.97,11,0.57,4,0.20,4,0.20,3,0.15,15295,25823
1100094,18,14,CAUCA,TORIBIO,55,55,100,0,20116,0,0,0,0,13515,67.18,6601,32.81,119,0.88,25,0.18,352,2.63,305,2.28,12281,91.84,114,0.85,183,1.36,30,0.22,7,0.05,12,0.08,11094,19821
3100100,14,12,VALLE,TORO,39,39,100,0,12870,0,0,0,0,6311,49.03,6559,50.96,106,1.67,22,0.34,1729,27.96,2732,44.18,1385,22.40,146,2.36,53,0.85,13,0.21,5,0.08,6,0.09,31100,76823
0700322,17,6,BOYACA,TOTA,12,12,100,0,4273,0,0,0,0,2059,48.18,2214,51.81,20,0.97,8,0.38,109,5.36,1477,72.72,335,16.49,62,3.05,16,0.78,15,0.73,0,0,3,0.14,07322,15822
1100097,20,9,CAUCA,TOTORO,37,37,100,0,12461,0,0,0,0,6298,50.54,6163,49.45,78,1.23,27,0.42,563,9.09,396,6.39,4945,79.84,110,1.77,67,1.08,19,0.30,3,0.04,7,0.11,11097,19824
4600865,12,9,CASANARE,TRINIDAD,31,31,100,0,9745,0,0,0,0,5476,56.19,4269,43.80,43,0.78,15,0.27,597,11.01,3955,72.99,734,13.54,52,0.95,37,0.68,4,0.07,0,0,1,0.01,46865,85430
8800785,3,3,CONSULADOS,TRINIDAD Y TOBAGO,7,7,100,0,217,0,0,0,0,60,27.64,157,72.35,0,0,0,0,21,35.00,12,20.00,18,30.00,7,11.66,0,0,0,0,0,0,1,1.66,88785,27810
3100103,16,11,VALLE,TRUJILLO,49,49,100,0,16535,0,0,0,0,8309,50.25,8226,49.74,122,1.46,13,0.15,2603,31.84,2778,33.98,2230,27.28,230,2.81,88,1.07,84,1.02,5,0.06,15,0.18,31103,76828
0300058,10,8,ATLANTICO,TUBARA,27,27,100,0,10159,0,0,0,0,5286,52.03,4873,47.96,23,0.43,6,0.11,1690,32.14,471,8.95,2936,55.84,88,1.67,16,0.30,7,0.13,0,0,3,0.05,03058,8832
1300060,18,13,CORDOBA,TUCHIN,73,73,100,0,25456,0,0,0,0,12202,47.93,13254,52.06,123,1.00,48,0.39,4306,35.79,1680,13.96,5346,44.43,154,1.28,360,2.99,48,0.39,12,0.09,12,0.09,13060,23815
3100106,23,19,VALLE,TULUA,452,452,100,0,170578,0,0,0,0,95463,55.96,75115,44.03,1759,1.84,105,0.10,20758,22.17,25549,27.29,40368,43.12,3174,3.39,1317,1.40,204,0.21,72,0.07,77,0.08,31106,76834
2300139,37,33,NARIÑO,TUMACO,442,442,100,0,131718,0,0,0,0,49549,37.61,82169,62.38,1063,2.14,280,0.56,10725,22.24,4420,9.16,28896,59.94,1409,2.92,1035,2.14,242,0.50,57,0.11,109,0.22,23139,52835
0700001,19,15,BOYACA,TUNJA,333,333,100,0,131510,0,0,0,0,92925,70.66,38585,29.33,916,0.98,51,0.05,10795,11.73,30667,33.34,41991,45.66,5495,5.97,1025,1.11,397,0.43,34,0.03,69,0.07,07001,15001
0700324,9,4,BOYACA,TUNUNGUA,4,4,100,0,1460,0,0,0,0,932,63.83,528,36.16,4,0.42,0,0,93,10.02,578,62.28,220,23.70,11,1.18,19,2.04,1,0.10,1,0.10,0,0,07324,15832
2300142,20,17,NARIÑO,TUQUERRES,101,101,100,0,35615,0,0,0,0,19529,54.83,16086,45.16,364,1.86,58,0.29,2419,12.66,1649,8.63,14331,75.00,288,1.50,45,0.23,35,0.18,5,0.02,11,0.05,23142,52838
0500118,20,15,BOLIVAR,TURBACO,173,173,100,0,71519,0,0,0,0,31269,43.72,40250,56.27,197,0.63,44,0.14,6895,22.22,4963,15.99,17115,55.15,913,2.94,455,1.46,54,0.17,13,0.04,17,0.05,05118,13836
0500121,13,10,BOLIVAR,TURBANA,41,41,100,0,15688,0,0,0,0,7237,46.13,8451,53.86,47,0.64,13,0.17,1735,24.17,820,11.42,4157,57.92,153,2.13,150,2.09,12,0.16,2,0.02,2,0.02,05121,13838
0100280,24,19,ANTIOQUIA,TURBO,240,240,100,0,92350,0,0,0,0,36527,39.55,55823,60.44,493,1.34,107,0.29,5254,14.62,8464,23.55,19587,54.51,839,2.33,675,1.87,124,0.34,30,0.08,36,0.10,01280,5837
0700325,12,8,BOYACA,TURMEQUE,15,15,100,0,5684,0,0,0,0,3251,57.19,2433,42.80,27,0.83,3,0.09,292,9.06,1891,58.70,781,24.24,161,4.99,19,0.58,14,0.43,0,0,2,0.06,07325,15835
8800770,2,2,CONSULADOS,TURQUIA,8,8,100,0,279,0,0,0,0,131,46.95,148,53.04,0,0,0,0,37,28.24,4,3.05,81,61.83,7,5.34,2,1.52,0,0,0,0,0,0,88770,27810
0700328,13,7,BOYACA,TUTA,22,22,100,0,8182,0,0,0,0,5362,65.53,2820,34.46,37,0.69,2,0.03,351,6.59,3101,58.25,1589,29.85,168,3.15,34,0.63,21,0.39,0,0,4,0.07,07328,15837
0700331,17,6,BOYACA,TUTAZA,6,6,100,0,2006,0,0,0,0,1338,66.69,668,33.30,18,1.34,0,0,118,8.93,835,63.25,320,24.24,23,1.74,3,0.22,10,0.75,2,0.15,1,0.07,07331,15839
1500298,14,12,CUNDINAMARCA,UBALA,28,28,100,0,8555,0,0,0,0,4073,47.6,4482,52.39,32,0.78,9,0.22,458,11.35,2798,69.39,606,15.02,87,2.15,15,0.37,13,0.32,2,0.04,8,0.19,15298,25839
1500301,14,7,CUNDINAMARCA,UBAQUE,16,16,100,0,6034,0,0,0,0,4091,67.79,1943,32.20,33,0.80,4,0.09,357,8.80,2734,67.43,837,20.64,66,1.62,6,0.14,5,0.12,1,0.02,3,0.07,15301,25841
1500304,23,21,CUNDINAMARCA,UBATE,93,93,100,0,34565,0,0,0,0,23227,67.19,11338,32.80,310,1.33,15,0.06,1841,8.03,13887,60.63,5686,24.82,756,3.30,170,0.74,41,0.17,7,0.03,23,0.10,15304,25843
3100109,15,11,VALLE,ULLOA,16,16,100,0,4976,0,0,0,0,2383,47.88,2593,52.11,56,2.34,7,0.29,731,31.50,651,28.06,797,34.35,74,3.18,4,0.17,4,0.17,0,0,2,0.08,31109,76845
0700334,12,5,BOYACA,UMBITA,15,15,100,0,5768,0,0,0,0,3607,62.53,2161,37.46,22,0.60,6,0.16,310,8.66,2462,68.79,654,18.27,100,2.79,5,0.13,10,0.27,4,0.11,0,0,07334,15842
1500307,12,6,CUNDINAMARCA,UNE,18,18,100,0,6657,0,0,0,0,4352,65.37,2305,34.62,33,0.75,8,0.18,299,6.93,2816,65.32,1009,23.40,99,2.29,14,0.32,13,0.30,2,0.04,1,0.02,15307,25845
1700048,21,11,CHOCO,UNGUIA,26,26,100,0,9103,0,0,0,0,3370,37.02,5733,62.97,27,0.80,8,0.23,439,13.16,560,16.79,2091,62.69,100,2.99,63,1.88,14,0.41,3,0.08,5,0.14,17048,27800
1700060,17,9,CHOCO,UNION PANAMERICANA (LAS ANIMAS,16,16,100,0,5551,0,0,0,0,2313,41.66,3238,58.33,77,3.32,10,0.43,425,19.09,259,11.63,1358,61.00,82,3.68,25,1.12,14,0.62,6,0.26,5,0.22,17060,27810
0100282,12,5,ANTIOQUIA,URAMITA,18,18,100,0,6483,0,0,0,0,2215,34.16,4268,65.83,25,1.12,11,0.49,879,40.33,851,39.05,319,14.63,85,3.90,3,0.13,4,0.18,2,0.09,1,0.04,01282,5842
5200074,16,11,META,URIBE,19,19,100,0,6422,0,0,0,0,3629,56.5,2793,43.49,33,0.90,9,0.24,90,2.50,408,11.37,2970,82.79,28,0.78,32,0.89,1,0.02,0,0,8,0.22,52074,50370
4800016,16,16,LA GUAJIRA,URIBIA,300,300,100,0,114304,0,0,0,0,14486,12.67,99818,87.32,339,2.34,137,0.94,4178,29.82,1942,13.86,7033,50.19,243,1.73,94,0.67,125,0.89,22,0.15,64,0.45,48016,44847
0100283,16,9,ANTIOQUIA,URRAO,67,67,100,0,24920,0,0,0,0,9029,36.23,15891,63.76,101,1.11,34,0.37,4004,45.01,2327,26.16,1592,17.89,481,5.40,77,0.86,80,0.89,30,0.33,13,0.14,01283,5847
8800805,3,3,CONSULADOS,URUGUAY,8,8,100,0,1044,0,0,0,0,528,50.57,516,49.42,1,0.18,0,0,119,22.58,81,15.37,266,50.47,48,9.10,2,0.37,4,0.75,0,0,0,0,88805,27810
4800018,12,9,LA GUAJIRA,URUMITA,24,24,100,0,9035,0,0,0,0,5134,56.82,3901,43.17,30,0.58,5,0.09,1312,25.73,536,10.51,3109,60.97,44,0.86,40,0.78,6,0.11,2,0.03,0,0,48018,44855
0300061,12,6,ATLANTICO,USIACURI,22,22,100,0,8654,0,0,0,0,3956,45.71,4698,54.28,25,0.63,9,0.22,1190,30.34,496,12.64,2055,52.39,70,1.78,15,0.38,10,0.25,2,0.05,7,0.17,03061,8849
1500316,11,5,CUNDINAMARCA,UTICA,13,13,100,0,4962,0,0,0,0,2861,57.65,2101,42.34,15,0.52,6,0.20,915,32.21,1496,52.67,311,10.95,69,2.42,15,0.52,6,0.21,2,0.07,0,0,15316,25851
0100286,18,10,ANTIOQUIA,VALDIVIA,33,33,100,0,12447,0,0,0,0,3317,26.64,9130,73.35,51,1.53,20,0.60,934,28.77,1011,31.14,1045,32.19,111,3.41,49,1.50,10,0.30,9,0.27,3,0.09,01286,5854
1300061,22,13,CORDOBA,VALENCIA,78,78,100,0,27460,0,0,0,0,10502,38.24,16958,61.75,70,0.66,29,0.27,2763,26.55,2483,23.86,4622,44.42,220,2.11,111,1.06,22,0.21,6,0.05,7,0.06,13061,23855
